Date Time Hour Beginning,Residual Forecast,RSA Contracted Forecast,Residual Demand,ILS Usage
2026-01-26 09:00:00 AM,23365.0,26757.369,,
2026-01-26 10:00:00 AM,23227.0,26863.1,,
2026-01-26 11:00:00 AM,23133.0,26977.71,,
2026-01-26 12:00:00 PM,23091.0,27089.443,,
2026-01-26 01:00:00 PM,23036.0,27107.655,,
2026-01-26 02:00:00 PM,23422.0,27556.58,,
2026-01-26 03:00:00 PM,23914.0,28126.445,,
2026-01-26 04:00:00 PM,24230.0,28407.301,,
2026-01-26 05:00:00 PM,24473.0,28463.8,,
2026-01-26 06:00:00 PM,25250.0,28643.492,,
2026-01-26 07:00:00 PM,26474.0,29307.943,,
2026-01-26 08:00:00 PM,25603.0,28233.352,,
2026-01-26 09:00:00 PM,23679.0,26043.342,,
2026-01-26 10:00:00 PM,22344.0,24226.939,,
2026-01-26 11:00:00 PM,21400.0,23066.734,,
2026-01-27 12:00:00 AM,20833.0,22343.097,,
2026-01-27 01:00:00 AM,20623.0,22027.678,,
2026-01-27 02:00:00 AM,20535.0,21906.883,,
2026-01-27 03:00:00 AM,20739.0,22054.36,,
2026-01-27 04:00:00 AM,21944.0,23202.546,,
2026-01-27 05:00:00 AM,24595.0,25852.212,,
2026-01-27 06:00:00 AM,25229.0,26715.879,,
2026-01-27 07:00:00 AM,23867.0,26082.68,,
2026-01-27 08:00:00 AM,23673.0,26622.228,,
2026-01-27 09:00:00 AM,23314.0,26706.369,,
2026-01-27 10:00:00 AM,23045.0,26681.1,,
2026-01-27 11:00:00 AM,22786.0,26630.71,,
2026-01-27 12:00:00 PM,22719.0,26717.443,,
2026-01-27 01:00:00 PM,22755.0,26826.655,,
2026-01-27 02:00:00 PM,23071.0,27205.58,,
2026-01-27 03:00:00 PM,23490.0,27702.445,,
2026-01-27 04:00:00 PM,23994.0,28171.301,,
2026-01-27 05:00:00 PM,24237.0,28227.8,,
2026-01-27 06:00:00 PM,24887.0,28280.492,,
2026-01-27 07:00:00 PM,26368.0,29201.943,,
2026-01-27 08:00:00 PM,25664.0,28294.352,,
2026-01-27 09:00:00 PM,23629.0,25993.342,,
2026-01-27 10:00:00 PM,22142.0,24024.939,,
2026-01-27 11:00:00 PM,21266.0,22932.734,,
2026-01-28 12:00:00 AM,20782.0,22292.097,,
2026-01-28 01:00:00 AM,20582.0,21986.678,,
2026-01-28 02:00:00 AM,20600.0,21971.883,,
2026-01-28 03:00:00 AM,20939.0,22254.36,,
2026-01-28 04:00:00 AM,22173.0,23431.546,,
2026-01-28 05:00:00 AM,24846.0,26103.212,,
2026-01-28 06:00:00 AM,25063.0,26549.879,,
2026-01-28 07:00:00 AM,23771.0,25986.68,,
2026-01-28 08:00:00 AM,23721.0,26670.228,,
2026-01-28 09:00:00 AM,23517.0,26909.369,,
2026-01-28 10:00:00 AM,23317.0,26953.1,,
2026-01-28 11:00:00 AM,23177.0,27021.71,,
2026-01-28 12:00:00 PM,23068.0,27066.443,,
2026-01-28 01:00:00 PM,23168.0,27239.655,,
2026-01-28 02:00:00 PM,23542.0,27676.58,,
2026-01-28 03:00:00 PM,24214.0,28426.445,,
2026-01-28 04:00:00 PM,24678.0,28855.301,,
2026-01-28 05:00:00 PM,24695.0,28685.8,,
2026-01-28 06:00:00 PM,25414.0,28807.492,,
2026-01-28 07:00:00 PM,26622.0,29455.943,,
2026-01-28 08:00:00 PM,25724.0,28354.352,,
2026-01-28 09:00:00 PM,23700.0,26064.342,,
2026-01-28 10:00:00 PM,22356.0,24238.939,,
2026-01-28 11:00:00 PM,21272.0,22938.734,,
2026-01-29 12:00:00 AM,20762.0,22272.097,,
2026-01-29 01:00:00 AM,20392.0,21796.678,,
2026-01-29 02:00:00 AM,20354.0,21725.883,,
2026-01-29 03:00:00 AM,20611.0,21926.36,,
2026-01-29 04:00:00 AM,21913.0,23171.546,,
2026-01-29 05:00:00 AM,24475.0,25732.212,,
2026-01-29 06:00:00 AM,25060.0,26546.879,,
2026-01-29 07:00:00 AM,23766.0,25981.68,,
2026-01-29 08:00:00 AM,23679.0,26628.228,,
2026-01-29 09:00:00 AM,23400.0,26792.369,,
2026-01-29 10:00:00 AM,23241.0,26877.1,,
2026-01-29 11:00:00 AM,23208.0,27052.71,,
2026-01-29 12:00:00 PM,23147.0,27145.443,,
2026-01-29 01:00:00 PM,23191.0,27262.655,,
2026-01-29 02:00:00 PM,23476.0,27610.58,,
2026-01-29 03:00:00 PM,23982.0,28194.445,,
2026-01-29 04:00:00 PM,24443.0,28620.301,,
2026-01-29 05:00:00 PM,24520.0,28510.8,,
2026-01-29 06:00:00 PM,25175.0,28568.492,,
2026-01-29 07:00:00 PM,26401.0,29234.943,,
2026-01-29 08:00:00 PM,25390.0,28020.352,,
2026-01-29 09:00:00 PM,23488.0,25852.342,,
2026-01-29 10:00:00 PM,22340.0,24222.939,,
2026-01-29 11:00:00 PM,21378.0,23044.734,,
2026-01-30 12:00:00 AM,21046.0,22556.097,,
2026-01-30 01:00:00 AM,20726.0,22130.678,,
2026-01-30 02:00:00 AM,20659.0,22030.883,,
2026-01-30 03:00:00 AM,21003.0,22318.36,,
2026-01-30 04:00:00 AM,22233.0,23491.546,,
2026-01-30 05:00:00 AM,24740.0,25997.212,,
2026-01-30 06:00:00 AM,25192.0,26678.879,,
2026-01-30 07:00:00 AM,24151.0,26366.68,,
2026-01-30 08:00:00 AM,24170.0,27119.228,,
2026-01-30 09:00:00 AM,23869.0,27261.369,,
2026-01-30 10:00:00 AM,23623.0,27259.1,,
2026-01-30 11:00:00 AM,23385.0,27229.71,,
2026-01-30 12:00:00 PM,23105.0,27103.443,,
2026-01-30 01:00:00 PM,22934.0,27005.655,,
2026-01-30 02:00:00 PM,23098.0,27232.58,,
2026-01-30 03:00:00 PM,23329.0,27541.445,,
2026-01-30 04:00:00 PM,23501.0,27678.301,,
2026-01-30 05:00:00 PM,23548.0,27538.8,,
2026-01-30 06:00:00 PM,24113.0,27506.492,,
2026-01-30 07:00:00 PM,24996.0,27829.943,,
2026-01-30 08:00:00 PM,24374.0,27004.352,,
2026-01-30 09:00:00 PM,22968.0,25332.342,,
2026-01-30 10:00:00 PM,22042.0,23924.939,,
2026-01-30 11:00:00 PM,21148.0,22814.734,,
2026-01-31 12:00:00 AM,20637.0,22147.097,,
2026-01-31 01:00:00 AM,20220.0,21624.678,,
2026-01-31 02:00:00 AM,20079.0,21450.883,,
2026-01-31 03:00:00 AM,20212.0,21527.36,,
2026-01-31 04:00:00 AM,20536.0,21794.546,,
2026-01-31 05:00:00 AM,20970.0,22227.212,,
2026-01-31 06:00:00 AM,21686.0,23172.879,,
2026-01-31 07:00:00 AM,22330.0,24545.68,,
2026-01-31 08:00:00 AM,22776.0,25725.228,,
2026-01-31 09:00:00 AM,22734.0,26126.369,,
2026-01-31 10:00:00 AM,22421.0,26057.1,,
2026-01-31 11:00:00 AM,22105.0,25949.71,,
2026-01-31 12:00:00 PM,21735.0,25733.443,,
2026-01-31 01:00:00 PM,21449.0,25520.655,,
2026-01-31 02:00:00 PM,21303.0,25437.58,,
2026-01-31 03:00:00 PM,21443.0,25655.445,,
2026-01-31 04:00:00 PM,21904.0,26081.301,,
2026-01-31 05:00:00 PM,22324.0,26314.8,,
2026-01-31 06:00:00 PM,23228.0,26621.492,,
2026-01-31 07:00:00 PM,24293.0,27126.943,,
2026-01-31 08:00:00 PM,23512.0,26142.352,,
2026-01-31 09:00:00 PM,22052.0,24416.342,,
2026-01-31 10:00:00 PM,21033.0,22915.939,,
2026-01-31 11:00:00 PM,20246.0,21912.734,,
2026-02-01 12:00:00 AM,19963.0,21532.194,,
2026-02-01 01:00:00 AM,19631.0,21097.658,,
2026-02-01 02:00:00 AM,19492.0,20875.345,,
2026-02-01 03:00:00 AM,19548.0,20893.772,,
2026-02-01 04:00:00 AM,19788.0,21102.231,,
2026-02-01 05:00:00 AM,20108.0,21417.257,,
2026-02-01 06:00:00 AM,21188.0,22560.245,,
2026-02-01 07:00:00 AM,22315.0,24243.823,,
2026-02-01 08:00:00 AM,22880.0,25522.834,,
2026-02-01 09:00:00 AM,22815.0,25943.782,,
2026-02-01 10:00:00 AM,22444.0,25772.939,,
2026-02-01 11:00:00 AM,22201.0,25650.323,,
2026-02-01 12:00:00 PM,22196.0,25735.3,,
2026-02-01 01:00:00 PM,21860.0,25443.901,,
2026-02-01 02:00:00 PM,21577.0,25236.778,,
2026-02-01 03:00:00 PM,21523.0,25159.04,,
2026-02-01 04:00:00 PM,21968.0,25567.095,,
2026-02-01 05:00:00 PM,22490.0,25976.167,,
2026-02-01 06:00:00 PM,23598.0,26558.26,,
2026-02-01 07:00:00 PM,24975.0,27530.906,,
2026-02-01 08:00:00 PM,24279.0,26598.969,,
2026-02-01 09:00:00 PM,22436.0,24541.206,,
2026-02-01 10:00:00 PM,21167.0,22942.097,,
2026-02-01 11:00:00 PM,20076.0,21716.103,,
2026-02-02 12:00:00 AM,19569.0,21138.194,,
2026-02-02 01:00:00 AM,19306.0,20772.658,,
2026-02-02 02:00:00 AM,19121.0,20504.345,,
2026-02-02 03:00:00 AM,19407.0,20752.772,,
2026-02-02 04:00:00 AM,20751.0,22065.231,,
2026-02-02 05:00:00 AM,23553.0,24862.257,,
2026-02-02 06:00:00 AM,24416.0,25788.245,,
2026-02-02 07:00:00 AM,23242.0,25170.823,,
2026-02-02 08:00:00 AM,23369.0,26011.834,,
2026-02-02 09:00:00 AM,23280.0,26408.782,,
2026-02-02 10:00:00 AM,23196.0,26524.939,,
2026-02-02 11:00:00 AM,23116.0,26565.323,,
2026-02-02 12:00:00 PM,23046.0,26585.3,,
2026-02-02 01:00:00 PM,22957.0,26540.901,,
2026-02-02 02:00:00 PM,23230.0,26889.778,,
2026-02-02 03:00:00 PM,23588.0,27224.04,,
2026-02-02 04:00:00 PM,24098.0,27697.095,,
2026-02-02 05:00:00 PM,24489.0,27975.167,,
2026-02-02 06:00:00 PM,25514.0,28474.26,,
2026-02-02 07:00:00 PM,26693.0,29248.906,,
2026-02-02 08:00:00 PM,25743.0,28062.969,,
2026-02-02 09:00:00 PM,23794.0,25899.206,,
2026-02-02 10:00:00 PM,22275.0,24050.097,,
2026-02-02 11:00:00 PM,21149.0,22789.103,,
2026-02-03 12:00:00 AM,20946.0,22515.194,,
2026-02-03 01:00:00 AM,20674.0,22140.658,,
2026-02-03 02:00:00 AM,20622.0,22005.345,,
2026-02-03 03:00:00 AM,20900.0,22245.772,,
2026-02-03 04:00:00 AM,22230.0,23544.231,,
2026-02-03 05:00:00 AM,24915.0,26224.257,,
2026-02-03 06:00:00 AM,25454.0,26826.245,,
2026-02-03 07:00:00 AM,24277.0,26205.823,,
2026-02-03 08:00:00 AM,24222.0,26864.834,,
2026-02-03 09:00:00 AM,23875.0,27003.782,,
2026-02-03 10:00:00 AM,23743.0,27071.939,,
2026-02-03 11:00:00 AM,23635.0,27084.323,,
2026-02-03 12:00:00 PM,23544.0,27083.3,,
2026-02-03 01:00:00 PM,23489.0,27072.901,,
2026-02-03 02:00:00 PM,23651.0,27310.778,,
2026-02-03 03:00:00 PM,24127.0,27763.04,,
2026-02-03 04:00:00 PM,24507.0,28106.095,,
2026-02-03 05:00:00 PM,24886.0,28372.167,,
2026-02-03 06:00:00 PM,25774.0,28734.26,,
2026-02-03 07:00:00 PM,26857.0,29412.906,,
2026-02-03 08:00:00 PM,26017.0,28336.969,,
2026-02-03 09:00:00 PM,24031.0,26136.206,,
2026-02-03 10:00:00 PM,22488.0,24263.097,,
2026-02-03 11:00:00 PM,21390.0,23030.103,,
2026-02-04 12:00:00 AM,21092.0,22661.194,,
2026-02-04 01:00:00 AM,20817.0,22283.658,,
2026-02-04 02:00:00 AM,20829.0,22212.345,,
2026-02-04 03:00:00 AM,21088.0,22433.772,,
2026-02-04 04:00:00 AM,22388.0,23702.231,,
2026-02-04 05:00:00 AM,25045.0,26354.257,,
2026-02-04 06:00:00 AM,25597.0,26969.245,,
2026-02-04 07:00:00 AM,24410.0,26338.823,,
2026-02-04 08:00:00 AM,24253.0,26895.834,,
2026-02-04 09:00:00 AM,23890.0,27018.782,,
2026-02-04 10:00:00 AM,23680.0,27008.939,,
2026-02-04 11:00:00 AM,23572.0,27021.323,,
2026-02-04 12:00:00 PM,23544.0,27083.3,,
2026-02-04 01:00:00 PM,23553.0,27136.901,,
2026-02-04 02:00:00 PM,23770.0,27429.778,,
2026-02-04 03:00:00 PM,24380.0,28016.04,,
2026-02-04 04:00:00 PM,24881.0,28480.095,,
2026-02-04 05:00:00 PM,25189.0,28675.167,,
2026-02-04 06:00:00 PM,26143.0,29103.26,,
2026-02-04 07:00:00 PM,27096.0,29651.906,,
2026-02-04 08:00:00 PM,26159.0,28478.969,,
2026-02-04 09:00:00 PM,24034.0,26139.206,,
2026-02-04 10:00:00 PM,22610.0,24385.097,,
2026-02-04 11:00:00 PM,21617.0,23257.103,,
2026-02-05 12:00:00 AM,21015.0,22584.194,,
2026-02-05 01:00:00 AM,20807.0,22273.658,,
2026-02-05 02:00:00 AM,20740.0,22123.345,,
2026-02-05 03:00:00 AM,21001.0,22346.772,,
2026-02-05 04:00:00 AM,22342.0,23656.231,,
2026-02-05 05:00:00 AM,25134.0,26443.257,,
2026-02-05 06:00:00 AM,25747.0,27119.245,,
2026-02-05 07:00:00 AM,24679.0,26607.823,,
2026-02-05 08:00:00 AM,24613.0,27255.834,,
2026-02-05 09:00:00 AM,24199.0,27327.782,,
2026-02-05 10:00:00 AM,24058.0,27386.939,,
2026-02-05 11:00:00 AM,23962.0,27411.323,,
2026-02-05 12:00:00 PM,23881.0,27420.3,,
2026-02-05 01:00:00 PM,23858.0,27441.901,,
2026-02-05 02:00:00 PM,24119.0,27778.778,,
2026-02-05 03:00:00 PM,24621.0,28257.04,,
2026-02-05 04:00:00 PM,25091.0,28690.095,,
2026-02-05 05:00:00 PM,25396.0,28882.167,,
2026-02-05 06:00:00 PM,26133.0,29093.26,,
2026-02-05 07:00:00 PM,27161.0,29716.906,,
2026-02-05 08:00:00 PM,26246.0,28565.969,,
2026-02-05 09:00:00 PM,24109.0,26214.206,,
2026-02-05 10:00:00 PM,22631.0,24406.097,,
2026-02-05 11:00:00 PM,21388.0,23028.103,,
2026-02-06 12:00:00 AM,20994.0,22563.194,,
2026-02-06 01:00:00 AM,20714.0,22180.658,,
2026-02-06 02:00:00 AM,20743.0,22126.345,,
2026-02-06 03:00:00 AM,21005.0,22350.772,,
2026-02-06 04:00:00 AM,22312.0,23626.231,,
2026-02-06 05:00:00 AM,25041.0,26350.257,,
2026-02-06 06:00:00 AM,25719.0,27091.245,,
2026-02-06 07:00:00 AM,24706.0,26634.823,,
2026-02-06 08:00:00 AM,24783.0,27425.834,,
2026-02-06 09:00:00 AM,24303.0,27431.782,,
2026-02-06 10:00:00 AM,24221.0,27549.939,,
2026-02-06 11:00:00 AM,24071.0,27520.323,,
2026-02-06 12:00:00 PM,23826.0,27365.3,,
2026-02-06 01:00:00 PM,23596.0,27179.901,,
2026-02-06 02:00:00 PM,23648.0,27307.778,,
2026-02-06 03:00:00 PM,23880.0,27516.04,,
2026-02-06 04:00:00 PM,23974.0,27573.095,,
2026-02-06 05:00:00 PM,24335.0,27821.167,,
2026-02-06 06:00:00 PM,25060.0,28020.26,,
2026-02-06 07:00:00 PM,25988.0,28543.906,,
2026-02-06 08:00:00 PM,25308.0,27627.969,,
2026-02-06 09:00:00 PM,23581.0,25686.206,,
2026-02-06 10:00:00 PM,22425.0,24200.097,,
2026-02-06 11:00:00 PM,21409.0,23049.103,,
2026-02-07 12:00:00 AM,20988.0,22557.194,,
2026-02-07 01:00:00 AM,20568.0,22034.658,,
2026-02-07 02:00:00 AM,20416.0,21799.345,,
2026-02-07 03:00:00 AM,20370.0,21715.772,,
2026-02-07 04:00:00 AM,20733.0,22047.231,,
2026-02-07 05:00:00 AM,21286.0,22595.257,,
2026-02-07 06:00:00 AM,22258.0,23630.245,,
2026-02-07 07:00:00 AM,22962.0,24890.823,,
2026-02-07 08:00:00 AM,23481.0,26123.834,,
2026-02-07 09:00:00 AM,23330.0,26458.782,,
2026-02-07 10:00:00 AM,23048.0,26376.939,,
2026-02-07 11:00:00 AM,22869.0,26318.323,,
2026-02-07 12:00:00 PM,22599.0,26138.3,,
2026-02-07 01:00:00 PM,22361.0,25944.901,,
2026-02-07 02:00:00 PM,22227.0,25886.778,,
2026-02-07 03:00:00 PM,22228.0,25864.04,,
2026-02-07 04:00:00 PM,22565.0,26164.095,,
2026-02-07 05:00:00 PM,23220.0,26706.167,,
2026-02-07 06:00:00 PM,24277.0,27237.26,,
2026-02-07 07:00:00 PM,25227.0,27782.906,,
2026-02-07 08:00:00 PM,24356.0,26675.969,,
2026-02-07 09:00:00 PM,22706.0,24811.206,,
2026-02-07 10:00:00 PM,21524.0,23299.097,,
2026-02-07 11:00:00 PM,20556.0,22196.103,,
2026-02-08 12:00:00 AM,19928.0,21497.194,,
2026-02-08 01:00:00 AM,19535.0,21001.658,,
2026-02-08 02:00:00 AM,19433.0,20816.345,,
2026-02-08 03:00:00 AM,19544.0,20889.772,,
2026-02-08 04:00:00 AM,19832.0,21146.231,,
2026-02-08 05:00:00 AM,20139.0,21448.257,,
2026-02-08 06:00:00 AM,21215.0,22587.245,,
2026-02-08 07:00:00 AM,22245.0,24173.823,,
2026-02-08 08:00:00 AM,22680.0,25322.834,,
2026-02-08 09:00:00 AM,22560.0,25688.782,,
2026-02-08 10:00:00 AM,22169.0,25497.939,,
2026-02-08 11:00:00 AM,21948.0,25397.323,,
2026-02-08 12:00:00 PM,21850.0,25389.3,,
2026-02-08 01:00:00 PM,21574.0,25157.901,,
2026-02-08 02:00:00 PM,21401.0,25060.778,,
2026-02-08 03:00:00 PM,21522.0,25158.04,,
2026-02-08 04:00:00 PM,21924.0,25523.095,,
2026-02-08 05:00:00 PM,22502.0,25988.167,,
2026-02-08 06:00:00 PM,23822.0,26782.26,,
2026-02-08 07:00:00 PM,25085.0,27640.906,,
2026-02-08 08:00:00 PM,24367.0,26686.969,,
2026-02-08 09:00:00 PM,22454.0,24559.206,,
2026-02-08 10:00:00 PM,21138.0,22913.097,,
2026-02-08 11:00:00 PM,19987.0,21627.103,,
2026-02-09 12:00:00 AM,19964.0,21533.194,,
2026-02-09 01:00:00 AM,19774.0,21240.658,,
2026-02-09 02:00:00 AM,19650.0,21033.345,,
2026-02-09 03:00:00 AM,19984.0,21329.772,,
2026-02-09 04:00:00 AM,21278.0,22592.231,,
2026-02-09 05:00:00 AM,24129.0,25438.257,,
2026-02-09 06:00:00 AM,25075.0,26447.245,,
2026-02-09 07:00:00 AM,24132.0,26060.823,,
2026-02-09 08:00:00 AM,24385.0,27027.834,,
2026-02-09 09:00:00 AM,24262.0,27390.782,,
2026-02-09 10:00:00 AM,24211.0,27539.939,,
2026-02-09 11:00:00 AM,24120.0,27569.323,,
2026-02-09 12:00:00 PM,24038.0,27577.3,,
2026-02-09 01:00:00 PM,24024.0,27607.901,,
2026-02-09 02:00:00 PM,24286.0,27945.778,,
2026-02-09 03:00:00 PM,24586.0,28222.04,,
2026-02-09 04:00:00 PM,25104.0,28703.095,,
2026-02-09 05:00:00 PM,25428.0,28914.167,,
2026-02-09 06:00:00 PM,26281.0,29241.26,,
2026-02-09 07:00:00 PM,27379.0,29934.906,,
2026-02-09 08:00:00 PM,26280.0,28599.969,,
2026-02-09 09:00:00 PM,24195.0,26300.206,,
2026-02-09 10:00:00 PM,22654.0,24429.097,,
2026-02-09 11:00:00 PM,21542.0,23182.103,,
2026-02-10 12:00:00 AM,21097.0,22666.194,,
2026-02-10 01:00:00 AM,20857.0,22323.658,,
2026-02-10 02:00:00 AM,20775.0,22158.345,,
2026-02-10 03:00:00 AM,20995.0,22340.772,,
2026-02-10 04:00:00 AM,22306.0,23620.231,,
2026-02-10 05:00:00 AM,24982.0,26291.257,,
2026-02-10 06:00:00 AM,25747.0,27119.245,,
2026-02-10 07:00:00 AM,24612.0,26540.823,,
2026-02-10 08:00:00 AM,24599.0,27241.834,,
2026-02-10 09:00:00 AM,24338.0,27466.782,,
2026-02-10 10:00:00 AM,24142.0,27470.939,,
2026-02-10 11:00:00 AM,24043.0,27492.323,,
2026-02-10 12:00:00 PM,23940.0,27479.3,,
2026-02-10 01:00:00 PM,23924.0,27507.901,,
2026-02-10 02:00:00 PM,24108.0,27767.778,,
2026-02-10 03:00:00 PM,24512.0,28148.04,,
2026-02-10 04:00:00 PM,24910.0,28509.095,,
2026-02-10 05:00:00 PM,25266.0,28752.167,,
2026-02-10 06:00:00 PM,26214.0,29174.26,,
2026-02-10 07:00:00 PM,27325.0,29880.906,,
2026-02-10 08:00:00 PM,26257.0,28576.969,,
2026-02-10 09:00:00 PM,24098.0,26203.206,,
2026-02-10 10:00:00 PM,22532.0,24307.097,,
2026-02-10 11:00:00 PM,21413.0,23053.103,,
2026-02-11 12:00:00 AM,21024.0,22593.194,,
2026-02-11 01:00:00 AM,20791.0,22257.658,,
2026-02-11 02:00:00 AM,20738.0,22121.345,,
2026-02-11 03:00:00 AM,21003.0,22348.772,,
2026-02-11 04:00:00 AM,22370.0,23684.231,,
2026-02-11 05:00:00 AM,25158.0,26467.257,,
2026-02-11 06:00:00 AM,25868.0,27240.245,,
2026-02-11 07:00:00 AM,24655.0,26583.823,,
2026-02-11 08:00:00 AM,24457.0,27099.834,,
2026-02-11 09:00:00 AM,23986.0,27114.782,,
2026-02-11 10:00:00 AM,23792.0,27120.939,,
2026-02-11 11:00:00 AM,23711.0,27160.323,,
2026-02-11 12:00:00 PM,23576.0,27115.3,,
2026-02-11 01:00:00 PM,23517.0,27100.901,,
2026-02-11 02:00:00 PM,23861.0,27520.778,,
2026-02-11 03:00:00 PM,24479.0,28115.04,,
2026-02-11 04:00:00 PM,25084.0,28683.095,,
2026-02-11 05:00:00 PM,25339.0,28825.167,,
2026-02-11 06:00:00 PM,26219.0,29179.26,,
2026-02-11 07:00:00 PM,27242.0,29797.906,,
2026-02-11 08:00:00 PM,26163.0,28482.969,,
2026-02-11 09:00:00 PM,24123.0,26228.206,,
2026-02-11 10:00:00 PM,22676.0,24451.097,,
2026-02-11 11:00:00 PM,21606.0,23246.103,,
2026-02-12 12:00:00 AM,21179.0,22748.194,,
2026-02-12 01:00:00 AM,20950.0,22416.658,,
2026-02-12 02:00:00 AM,20974.0,22357.345,,
2026-02-12 03:00:00 AM,21157.0,22502.772,,
2026-02-12 04:00:00 AM,22487.0,23801.231,,
2026-02-12 05:00:00 AM,25170.0,26479.257,,
2026-02-12 06:00:00 AM,26015.0,27387.245,,
2026-02-12 07:00:00 AM,24896.0,26824.823,,
2026-02-12 08:00:00 AM,24908.0,27550.834,,
2026-02-12 09:00:00 AM,24560.0,27688.782,,
2026-02-12 10:00:00 AM,24312.0,27640.939,,
2026-02-12 11:00:00 AM,24202.0,27651.323,,
2026-02-12 12:00:00 PM,24058.0,27597.3,,
2026-02-12 01:00:00 PM,24080.0,27663.901,,
2026-02-12 02:00:00 PM,24417.0,28076.778,,
2026-02-12 03:00:00 PM,24894.0,28530.04,,
2026-02-12 04:00:00 PM,25385.0,28984.095,,
2026-02-12 05:00:00 PM,25710.0,29196.167,,
2026-02-12 06:00:00 PM,26371.0,29331.26,,
2026-02-12 07:00:00 PM,27367.0,29922.906,,
2026-02-12 08:00:00 PM,26373.0,28692.969,,
2026-02-12 09:00:00 PM,24455.0,26560.206,,
2026-02-12 10:00:00 PM,22932.0,24707.097,,
2026-02-12 11:00:00 PM,21789.0,23429.103,,
2026-02-13 12:00:00 AM,21388.0,22957.194,,
2026-02-13 01:00:00 AM,21136.0,22602.658,,
2026-02-13 02:00:00 AM,21159.0,22542.345,,
2026-02-13 03:00:00 AM,21340.0,22685.772,,
2026-02-13 04:00:00 AM,22619.0,23933.231,,
2026-02-13 05:00:00 AM,25213.0,26522.257,,
2026-02-13 06:00:00 AM,26072.0,27444.245,,
2026-02-13 07:00:00 AM,25116.0,27044.823,,
2026-02-13 08:00:00 AM,25141.0,27783.834,,
2026-02-13 09:00:00 AM,24717.0,27845.782,,
2026-02-13 10:00:00 AM,24486.0,27814.939,,
2026-02-13 11:00:00 AM,24394.0,27843.323,,
2026-02-13 12:00:00 PM,24113.0,27652.3,,
2026-02-13 01:00:00 PM,23915.0,27498.901,,
2026-02-13 02:00:00 PM,23990.0,27649.778,,
2026-02-13 03:00:00 PM,24076.0,27712.04,,
2026-02-13 04:00:00 PM,24354.0,27953.095,,
2026-02-13 05:00:00 PM,24509.0,27995.167,,
2026-02-13 06:00:00 PM,25055.0,28015.26,,
2026-02-13 07:00:00 PM,26135.0,28690.906,,
2026-02-13 08:00:00 PM,25379.0,27698.969,,
2026-02-13 09:00:00 PM,23828.0,25933.206,,
2026-02-13 10:00:00 PM,22700.0,24475.097,,
2026-02-13 11:00:00 PM,21746.0,23386.103,,
2026-02-14 12:00:00 AM,21294.0,22863.194,,
2026-02-14 01:00:00 AM,20966.0,22432.658,,
2026-02-14 02:00:00 AM,20813.0,22196.345,,
2026-02-14 03:00:00 AM,20790.0,22135.772,,
2026-02-14 04:00:00 AM,21173.0,22487.231,,
2026-02-14 05:00:00 AM,21627.0,22936.257,,
2026-02-14 06:00:00 AM,22604.0,23976.245,,
2026-02-14 07:00:00 AM,23450.0,25378.823,,
2026-02-14 08:00:00 AM,24105.0,26747.834,,
2026-02-14 09:00:00 AM,24082.0,27210.782,,
2026-02-14 10:00:00 AM,23781.0,27109.939,,
2026-02-14 11:00:00 AM,23393.0,26842.323,,
2026-02-14 12:00:00 PM,23208.0,26747.3,,
2026-02-14 01:00:00 PM,22864.0,26447.901,,
2026-02-14 02:00:00 PM,22644.0,26303.778,,
2026-02-14 03:00:00 PM,22631.0,26267.04,,
2026-02-14 04:00:00 PM,22935.0,26534.095,,
2026-02-14 05:00:00 PM,23216.0,26702.167,,
2026-02-14 06:00:00 PM,24212.0,27172.26,,
2026-02-14 07:00:00 PM,25600.0,28155.906,,
2026-02-14 08:00:00 PM,24562.0,26881.969,,
2026-02-14 09:00:00 PM,22930.0,25035.206,,
2026-02-14 10:00:00 PM,21928.0,23703.097,,
2026-02-14 11:00:00 PM,20921.0,22561.103,,
2026-02-15 12:00:00 AM,20367.0,21936.194,,
2026-02-15 01:00:00 AM,20082.0,21548.658,,
2026-02-15 02:00:00 AM,19985.0,21368.345,,
2026-02-15 03:00:00 AM,19939.0,21284.772,,
2026-02-15 04:00:00 AM,20197.0,21511.231,,
2026-02-15 05:00:00 AM,20472.0,21781.257,,
2026-02-15 06:00:00 AM,21449.0,22821.245,,
2026-02-15 07:00:00 AM,22589.0,24517.823,,
2026-02-15 08:00:00 AM,23122.0,25764.834,,
2026-02-15 09:00:00 AM,23088.0,26216.782,,
2026-02-15 10:00:00 AM,22809.0,26137.939,,
2026-02-15 11:00:00 AM,22643.0,26092.323,,
2026-02-15 12:00:00 PM,22528.0,26067.3,,
2026-02-15 01:00:00 PM,22182.0,25765.901,,
2026-02-15 02:00:00 PM,21883.0,25542.778,,
2026-02-15 03:00:00 PM,21893.0,25529.04,,
2026-02-15 04:00:00 PM,22288.0,25887.095,,
2026-02-15 05:00:00 PM,22722.0,26208.167,,
2026-02-15 06:00:00 PM,23971.0,26931.26,,
2026-02-15 07:00:00 PM,25489.0,28044.906,,
2026-02-15 08:00:00 PM,24637.0,26956.969,,
2026-02-15 09:00:00 PM,22895.0,25000.206,,
2026-02-15 10:00:00 PM,21606.0,23381.097,,
2026-02-15 11:00:00 PM,20556.0,22196.103,,
2026-02-16 12:00:00 AM,20235.0,21804.194,,
2026-02-16 01:00:00 AM,20015.0,21481.658,,
2026-02-16 02:00:00 AM,19942.0,21325.345,,
